Name,Address,Location,section,Role,page_num,nom_classification,is_provincia,provincia_town,geocoding_tier,match_confidence,match_note,nominatim_query,nominatim_flagged,matched_lat,matched_lon
Baretto Natale,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bonafe Amelia,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Canton Ottavio,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
"Coop. e La Rinascente "" di Consumo di Marano Venezano",Miola,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Coop. Mirie di Consumo,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
"Coop. di Consumo "" Lett.. ga """,Fattori Arturo,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Favaretto Sante,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Formenti Giuseppe,Orriago,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Franzata Vittorio,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Fratini Guido,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Furlin Alessandro,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gatto Arturo,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gobessi Giovanni,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Golio Girolamo,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Menardorno Ida,Gambarare,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Terme Fiorarnicte,Tozzo Chimarmica,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Toffano Isidoro,,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Trevisan Luigia,Graziosa,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
"Ved. Bonafe, Zanella Nicolai",Zilio Vittorio,Mira,COMMERCIO E INDUSTRIA,"Biade, coloniali ed affini",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bentocllo Pietro,,Mira,COMMERCIO E INDUSTRIA,"Bicilette (riparazioni, accessori)",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Celeldan Fanny il non,,Mira,COMMERCIO E INDUSTRIA,"Bicilette (riparazioni, accessori)",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mazzucecato Cesare,Oriago,Mira,COMMERCIO E INDUSTRIA,"Bicilette (riparazioni, accessori)",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Vescovi Angelo,,Mira,COMMERCIO E INDUSTRIA,"Bicilette (riparazioni, accessori)",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Nao Emrneliguido,,Mira,COMMERCIO E INDUSTRIA,"Bicilette (riparazioni, accessori)",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
G. M. Avanzini,,Mira,COMMERCIO E INDUSTRIA,"Bicilette (riparazioni, accessori)",534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gasparini Luigi,,Mira,COMMERCIO E INDUSTRIA,Birra (Depositi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bisinolo Giovanni,,Mira,COMMERCIO E INDUSTRIA,Birra (Depositi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Scaldaferri Marco,,Mira,COMMERCIO E INDUSTRIA,Biscottificio,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Rossetto Natale,,Mira,COMMERCIO E INDUSTRIA,Bottaio e mastellai,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Berno Anna,,Mira,COMMERCIO E INDUSTRIA,Bottiglierie e Bar,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Canton Vittorio,Malcontenta,Mira,COMMERCIO E INDUSTRIA,Bottiglierie e Bar,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Dante Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Bottiglierie e Bar,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Formenton Francesco,,Mira,COMMERCIO E INDUSTRIA,Bottiglierie e Bar,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gropi Guido,,Mira,COMMERCIO E INDUSTRIA,Bottiglierie e Bar,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zuccarato Mauro,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Della Giovanna Maddalena,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gasparini Luigi,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncino Alba,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchiori Giovanni,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Minto Teresa,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Preazazo Clementina,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zillio Vittorio,,Mira,COMMERCIO E INDUSTRIA,Cafes (Esercizi),534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Borgato Guido,,Mira,COMMERCIO E INDUSTRIA,Calzature,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
De Franceschi Angelo,Oriago,Mira,COMMERCIO E INDUSTRIA,Calzature,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Favaro Italia,,Mira,COMMERCIO E INDUSTRIA,Calzature,534,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Botto Riccardo,,Mira,COMMERCIO E INDUSTRIA,Fiori freschi e piante,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Arru Sante,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bastian Francesca,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bettin Silvia,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bubbato Vittorio,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bordo Augusto,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bosco D Angelo,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bosco Giovanni,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bosco Remano,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Carraro Sebastiano,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Carraro Vecnentino,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Chiaro Maria,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Concolato Augusto,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Coro Maria,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Dainini Giacomo,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
De Franceschi Teresa,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Dialtini Giuseppe,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Formenton Adelaide,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Giordano Giovanni,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Grigo Natale,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Lovretto Rosa,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Maratta Antonio,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mariconi,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mattocchio,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marani Anna,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ormago,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Meggiato Antonio,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Minto Angelo,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mira Taggio,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Moro Giovanna,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Pizzatti Giovanni,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Pizzatti Vincenzo,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Quaggin Vittorno,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ormago,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Sabaduti Domenico,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Scabardo Margherita,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Silvestri Pietro,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Strubi Maria,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Trevisi Annatonio,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Trevisan Armando,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ormago,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zauli Ruggiero,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zorzetto Giuseppe,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gasparini Stella,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gatto Giuseppina,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gioia Giacomo,,Mira,COMMERCIO E INDUSTRIA,"Frutta fresca, secca e conserva",535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bertaggia Giacomo,,Mira,COMMERCIO E INDUSTRIA,Foraggi,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Guel Teodoro,,Mira,COMMERCIO E INDUSTRIA,Gelaterie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gasparini Luigi,,Mira,COMMERCIO E INDUSTRIA,Ghiaccia,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Biasio Giovanni,,Mira,COMMERCIO E INDUSTRIA,Ghiaccia,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zuccarau Angelo,,Mira,COMMERCIO E INDUSTRIA,Giocattoli (vendita),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bellino Riccardo,,Mira,COMMERCIO E INDUSTRIA,Imprese edili,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Barbomule Alberto,,Mira,COMMERCIO E INDUSTRIA,Imprese edili,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Saccon Gino,,Mira,COMMERCIO E INDUSTRIA,Imprese edili,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Sindac. Agricolo Industriale Veneto Dolo,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mira,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Frattina Maria,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Donadel Maria,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Naietto Sante,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Negi Angelo,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Terrari Giovanni Maria,,Mira,COMMERCIO E INDUSTRIA,Industria agricola,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ditta Schiavon,,Mira,COMMERCIO E INDUSTRIA,Latte,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ormago,,Mira,COMMERCIO E INDUSTRIA,Latte,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Carra Attilio,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Favaro Giovanni,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchiori Luigi,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchiori Silvio,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Porte,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marchetto Antonio,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Main Firnesto,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Pattarello Luigi,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Tondo Riccardo,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Trevisciano Emilia,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Pattarello Angela,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Pattaarella Genoveffa,,Mira,COMMERCIO E INDUSTRIA,Latte (rivenditori),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Bovo Domenico,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Dr. Luigi Arturo,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
De Marchi Alberto,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Ormuago,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
De Marchi Napoleone,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Maguolo Arturo,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Taglio ; Moin Antonio,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Naim Attilio,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Da Nalin Giorgio,,Mira,COMMERCIO E INDUSTRIA,Lavanderia e stireria,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Benetti Fratelli,,Mira,COMMERCIO E INDUSTRIA,Lavorazione del legno,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Casti Giovanni,,Mira,COMMERCIO E INDUSTRIA,Lavorazione del legno,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Mason Andrea,,Mira,COMMERCIO E INDUSTRIA,Lavorazione del legno,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Benetti Fratelli,,Mira,COMMERCIO E INDUSTRIA,Legname da costruzione,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Borlin Fratelli,,Mira,COMMERCIO E INDUSTRIA,Legname da costruzione,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Da Torni Emilio,,Mira,COMMERCIO E INDUSTRIA,Legname da costruzione,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Silvia Girolamo di Silva Carnigno,,Mira,COMMERCIO E INDUSTRIA,Legname da costruzione,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marano,,Mira,COMMERCIO E INDUSTRIA,Legname da costruzione,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Zuccarato Angelo,,Mira,COMMERCIO E INDUSTRIA,Librerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Lezrini Angela red. Nalin,,Mira,COMMERCIO E INDUSTRIA,Lingerie e magliette (Lavorazione),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Vasari Giorgio,,Mira,COMMERCIO E INDUSTRIA,Liquori (Fabbriche),535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Meneghello Francesco,,Mira,COMMERCIO E INDUSTRIA,Macchine agricole,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Sindacato Agricolo Industriale Veneto,,Mira,COMMERCIO E INDUSTRIA,Macchine agricole,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Baretto Sante,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Crivellaro Giovanni,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Marnon,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gallina Maria ved. Bonufe,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Borbiongo,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gambillara Gioconda,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Gambillara Silvio,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncini Alfonso,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncini Arturo,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncini Dante,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncini Pertuchio,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncini Giuseppe,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncini Michele,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
Leoncini Pietro,,Mira,COMMERCIO E INDUSTRIA,Macellerie,535,outside_venice,True,mira,7a,centroid_direct,No address — centroid for mira,,False,45.434,12.129
