Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
"Aster Detective, Istituto di Informazioni e di Investigazioni, Ricerche","San Stefano, Corte delle Pizzocchere 3515",Giudecca,Ricerche,,,"Generi alimentari,",,,281,page_281_semantic.csv,industria,3515.0,,GIUDECCA,Santo Stefano,False,"Nominatim failed: query=Corte delle Pizzocchere, San Stefano, Giudecca, Venezia, Italy | type=nan class=nan",False,number_not_in_reference,inside_venice,"Corte delle Pizzocchere, San Stefano, Giudecca, Venezia, Italy",False,,,nominatim_failed,
Bassani S. A.,S. Marco 2414,Giudecca,(già Pardo e Bassani),,,"Generi alimentari,",,,281,page_281_semantic.csv,industria,2414.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Lucheece Achille,"Giudecca, Corte Grandi",Giudecca,Recuperi navali,,,"Generi alimentari,",,,281,page_281_semantic.csv,industria,,,GIUDECCA,,False,"Nominatim failed: query=Corte Grandi, Giudecca, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Corte Grandi, Giudecca, Venezia, Italy",False,,,nominatim_failed,
Pagan Giuseppe Officne Navali Meccaniche Veneziane,Giudecca Sacca Fisola,Giudecca,Recuperi navali,,,"Generi alimentari,",,,281,page_281_semantic.csv,industria,,,GIUDECCA,,False,"Nominatim failed: query=Sacca Fisola, Giudecca, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sacca Fisola, Giudecca, Venezia, Italy",False,,,nominatim_failed,
Radonicich G.,Calle Vallaresso,Giudecca,Rimorchatori,,,"Generi alimentari,",,,281,page_281_semantic.csv,industria,,,GIUDECCA,,False,"Nominatim failed: query=Calle Vallaresso, Giudecca, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Calle Vallaresso, Giudecca, Venezia, Italy",False,,,nominatim_failed,
Antica Trattoria « Al Colombo »,Gran Viale 8,"S. Luca, calle del Teatro Goldoni",Ristoranti,,,"Conduttore Cozzi Bernardo, Vasto e freschissimo ambiente all'aperto. Sale par banchetti. Cucina Veneziana sceltissima, Prezzi modici, Il sito più centrale di Venezia, Tel. 22-627",,,282,page_282_semantic.csv,industria,,,,San Luca,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
“d u s e” OFFICINA RIPARAZION MACCHINE PER SCRIVERE,"Via XXII Marzo, 2288",Venezia,Salumi (negozi),,,Ristoranti,,,285,page_285_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Gasparo Angelina,S. Elena Calle Oslaiva 7-1,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,SANT'ELENA,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Gasparro Roma,Calle Furlani 3269,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Gatti Elvira,Tolenti 119,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Grandesso Luigia,fdm. Rosso 2519,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,"Nominatim failed: query=Fondamenta Rosso, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Fondamenta Rosso, Venezia, Italy",False,,,nominatim_failed,
Graff Rosina,Rio Terrà Farsetti 1465,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Nadi Antonia,S. Croce 6841,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,6841.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Nardi Irma,D. Duro 3241,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,3241.0,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Nardini Olga,Frezzeria 731,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Nave Emma,S. Marina 6102,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Pasini Antonia,Madonna dell’Orto 397,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,"Nominatim failed: query=Chiesa della Madonna dell'Orto, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Chiesa della Madonna dell'Orto, Venezia, Italy",False,,,nominatim_failed,
Rossetti Amabile,S. Ermenia 988,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Tarchio Angela,Calle della Testa 5368,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Vescovo Giulia,S. Elena Calle Pasubio,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,SANT'ELENA,,False,"Nominatim failed: query=Sestiere Sant'Elena, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sestiere Sant'Elena, Venezia, Italy",False,,,nominatim_failed,
Agostini Luciano,S. Ido 5753,Campalto,Macchine per scrivere,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Bellussi Luciano,S. Croce 2506,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,2506.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Buonaviglia Francesco,Cann. 6824,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,6824.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Bortolazzo Antonio,Campalto via Chiesa,Campalto,Strti da uomo,,,Ristoranti,,,286,page_286_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Caforio Giovanni,S. Marco, Ponte dell'Angelo,S. Marco,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,SAN MARCO,L'Angelo,False,"Nominatim failed: query=Ponte dell'Angelo, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Ponte dell'Angelo, Venezia, Italy",False,,,nominatim_failed,
Cecconi B.,San Marco,Campalto,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Gaggian Ant.,Calle Fiubera,Campalto,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Gagginio Nino,Campo S. Stefano,Campalto,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,,Santo Stefano,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Levorato,Castello Barbaria, delle Tole,Castello,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,CASTELLO,,False,"Nominatim failed: query=Castello Barbaria delle Tole, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Castello Barbaria delle Tole, Venezia, Italy",False,,,nominatim_failed,
Mazzoni Dario,S. Marco 4940,S. Marco,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,4940.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Moreni Armando,Campo Fava 5901,Campalto,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Moretto Angelo e C.,Via Mimcini 5097,Campalto,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Polesso Antonio,S. Canisario 5576,Campalto,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Privato Tiziano,Castello 5732,Castello,Macchine per scrivere,,,Ristoranti,,,287,page_287_semantic.csv,industria,5732.0,,CASTELLO,,False,Nominatim failed: query=None | type=nan class=nan,,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Rigon Severina,Malcontenta 84,Malcontenta,Scatole,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Scarpa Guerino,S. Marta 2123,Malcontenta,Scatole,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Scarlino Medeo,S. Marta 2123,Giudecca,Scatole,,,",",,,288,page_288_semantic.csv,industria,2123.0,,GIUDECCA,,False,"Nominatim failed: query=Sestiere Giudecca, Venezia, Italy | type=neighbourhood class=place",False,number_not_in_reference,inside_venice,"Sestiere Giudecca, Venezia, Italy",False,,,nominatim_failed,
Troleani Pasquale,S. Marco 4198,Malcontenta,Scatole,,,",",,,288,page_288_semantic.csv,industria,4198.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Zignol Antonio,Cannaregio 8289,Malcontenta,Scatole,,,",",,,288,page_288_semantic.csv,industria,8289.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Bellemò Ines,Cann. 5563,Malcontenta,Sartorie e confezioni per signora,,,",",,,288,page_288_semantic.csv,industria,5563.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Biglia Adriana,Cann. 5563,Cann. Palazzo Widmann,Sartorie e confezioni per signora,,,",",,,288,page_288_semantic.csv,industria,5563.0,,CANNAREGIO,,False,"Nominatim failed: query=Palazzo Widmann, Venezia, Italy | type=nan class=nan",False,number_not_in_reference,inside_venice,"Palazzo Widmann, Venezia, Italy",False,,,nominatim_failed,
Casagrande Michele,S. Benedetto 3972,Malcontenta,Sartorie e confezioni per signora,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Carboni Albertina,S. Gallo 1093,Malcontenta,Sartorie e confezioni per signora,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Concolato,Ponte dei Cavalletto,Malcontenta,Sartorie e confezioni per signora,,,",",,,288,page_288_semantic.csv,industria,,,,,False,"Nominatim failed: query=Ponte dei Cavalletto, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Ponte dei Cavalletto, Venezia, Italy",False,,,nominatim_failed,
Galparoli Antonio,S. Moisé 2050,Malcontenta,Sartorie e confezioni per signora,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Magri Gisella,S. Giuliano 784,Malcontenta,Sartorie e confezioni per signora,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Buttaro Alessandro,S. Bartolomeo 5257-58,Malcontenta,Sartorie e confezioni per uomo,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Cerleio Giovanni,"S. Filippo e Giacomo, 4275",Malcontenta,Sartorie e confezioni per uomo,,,",",,,288,page_288_semantic.csv,industria,4275.0,,,San Giacomo dell'Orio,False,"Nominatim failed: query=Chiesa di San Filippo e Giacomo, Venezia, Italy | type=nan class=nan",False,number_not_in_reference,inside_venice,"Chiesa di San Filippo e Giacomo, Venezia, Italy",False,,,nominatim_failed,
Linassi F.lli,S. Giov. Grisostomo 5733,Malcontenta,Sartorie e confezioni per uomo,,,",",,,288,page_288_semantic.csv,industria,,,,,False,"Nominatim failed: query=Chiesa di San Giovanni Grisostomo, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Chiesa di San Giovanni Grisostomo, Venezia, Italy",False,,,nominatim_failed,
Mode Sport di Vidali & Rizzetto,S. Giov. Grisostomo 5733,S. Marco,Sartorie e confezioni per uomo,,,",",,,288,page_288_semantic.csv,industria,5733.0,,SAN MARCO,,False,"Nominatim failed: query=Chiesa di San Giovanni Grisostomo, Venezia, Italy | type=nan class=nan",False,number_not_in_reference,inside_venice,"Chiesa di San Giovanni Grisostomo, Venezia, Italy",False,,,nominatim_failed,
San Moise 1469,S. Giov. Grisostomo 5733,Malcontenta,Sartorie e confezioni per uomo,,,",",,,288,page_288_semantic.csv,industria,,,,,False,"Nominatim failed: query=Chiesa di San Giovanni Grisostomo, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Chiesa di San Giovanni Grisostomo, Venezia, Italy",False,,,nominatim_failed,
Bortoli Comm. Ettore,"S. Canolango, Campiello R. Selvatica 5658",Malcontenta,Scaldabagni elettrici,,,",",,,288,page_288_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Dall'Aqua Luigi,Mercerie S. Zulian 7145,S. Marco,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,7145.0,,SAN MARCO,,False,"Nominatim failed: query=Mercerie San Zulian, Venezia, Italy | type=nan class=nan",False,number_not_in_reference,inside_venice,"Mercerie San Zulian, Venezia, Italy",False,,,nominatim_failed,
Forin Corado,S. Marco 5392,S. Marco,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,5392.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Grismondi Ernestina,S. Marco 1141,S. Marco,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,1141.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Held Ferdinando,S. Marco 1450,S. Marco,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,1450.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Mazzueco Romano,Cannaregio 970,Cannaregio,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,970.0,,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
navari G.,S. Marco 00,S. Marco,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,0.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Savena feutueve Sufi di Bencio,Castello Palazzo Soronzo,Castello,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,,,CASTELLO,,False,"Nominatim failed: query=Palazzo Soronzo, Castello, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Palazzo Soronzo, Castello, Venezia, Italy",False,,,nominatim_failed,
Vorano Giovanni,San Marco 7 bis,S. Marco,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Zenanro Giovanni di Emillo,S. Marco 1551,S. Marco,Specialità veneziane,,,",",,,293,page_293_semantic.csv,industria,1551.0,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Favorin Giovo.,S. Sofia 4140,Mazzorbo,Squerì,,,",",,,295,page_295_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Marzolla Luisa,Cannaregio 542 A,S. Marco,Sugherificio,,,"Lido,",,,296,page_296_semantic.csv,industria,542.0,A,CANNAREGIO,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Sugherificio S. Marco,"Corte Bussello, 542",S. Giobbe,Turaccioli,,," Sugheri greggi e lavorati,  Agglomerati,  Telef. 28-870",,,296,page_296_semantic.csv,industria,,,,,False,"Nominatim failed: query=Corte Bussello, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Corte Bussello, Venezia, Italy",False,,,nominatim_failed,
Arnar Andrea,"Cannaregio, fdm. Uranseini",Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,CANNAREGIO,,False,"Nominatim failed: query=Fondamenta Uranseini, Cannaregio, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Fondamenta Uranseini, Cannaregio, Venezia, Italy",False,,,nominatim_failed,
Buffetti Margherita,Calle della Mandola,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,"Nominatim failed: query=Calle della Mandola, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Calle della Mandola, Venezia, Italy",False,,,nominatim_failed,
Busetto Antonio detto Saulo,Pellest-. 136,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Chiappetta Gemma,"Meste,, Via G. Verdi 45",Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Cuopo Luigi,S. Croce 249,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,249.0,,SANTA CROCE,,False,Nominatim failed: query=None | type=nan class=nan,False,number_not_in_reference,inside_venice,,False,,,nominatim_failed,
Donzara Fausta,"Tre Porti, saccagnana 15 A",Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Fabbrani Margherita,Ponte Anconetta,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,"Nominatim failed: query=Ponte Anconetta, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Ponte Anconetta, Venezia, Italy",False,,,nominatim_failed,
Fabbri Fenando,Ponte Anconetta,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,"Nominatim failed: query=Ponte Anconetta, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Ponte Anconetta, Venezia, Italy",False,,,nominatim_failed,
Fulin Pietro,Calle Botteri,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,"Nominatim failed: query=Calle Botteri, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Calle Botteri, Venezia, Italy",False,,,nominatim_failed,
Fumagalli Giuseppe,Calle Botteri,Tabaccherie,Tabaccherie,,,fdm. Ormesini,,,297,page_297_semantic.csv,industria,,,,,False,"Nominatim failed: query=Calle Botteri, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Calle Botteri, Venezia, Italy",False,,,nominatim_failed,
Fumes Marcella,Via G. Gallina,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,,,False,"Nominatim failed: query=Via G. Gallina, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Via G. Gallina, Venezia, Italy",False,,,nominatim_failed,
Gabbiato Maria,Giudecca,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,GIUDECCA,,False,"Nominatim failed: query=Giudecca, Venezia, Italy | type=island class=place",False,no_civic_number,inside_venice,"Giudecca, Venezia, Italy",False,,,nominatim_failed,
Gambato Mario,Giudecca,Tabaccherie,Tabaccherie,,,Arsenale,,,297,page_297_semantic.csv,industria,,,GIUDECCA,,False,"Nominatim failed: query=Giudecca, Venezia, Italy | type=island class=place",False,no_civic_number,inside_venice,"Giudecca, Venezia, Italy",False,,,nominatim_failed,
Lazzara Beatrie,Sottopurcifi di Rialto,Tabaccherie,Tabaccherie,,,"Lido,",,,297,page_297_semantic.csv,industria,,,SAN POLO,,True,"Nominatim failed: query=Sottoportego di Rialto, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sottoportego di Rialto, Venezia, Italy",False,,,nominatim_failed,
Natoli Linda,"VENEZIA - S. Laco, 4152 - Tel. 23.432",S. Vivo,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,"Nominatim failed: query=San Lazzaro, Venezia, Italy | type=place_of_worship class=amenity",False,no_civic_number,inside_venice,"San Lazzaro, Venezia, Italy",False,,,nominatim_failed,
Nodo Ada,"VENEZIA - S. Laco, 4152 - Tel. 23.432",fondte delle Guglie,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,"Nominatim failed: query=Fondamenta delle Guglie, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Fondamenta delle Guglie, Venezia, Italy",False,,,nominatim_failed,
Nori Angelo,"VENEZIA - S. Laco, 4152 - Tel. 23.432",S. Giustina,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,"Nominatim failed: query=Sestiere di Castello, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sestiere di Castello, Venezia, Italy",False,,,nominatim_failed,
Zungaro Liberare,Via Cavour & Torti,Maurizio,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Omega Renato,Via Cavour & Torti,S. Giovanni Grisostomo,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Pejroni Antonio,rivo Navigero 25,Ponte Baratteri,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Piantini Mario,Via S. Dona 103,Ponte della raggina,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Vaini Antonio,Pordelio 40,Fre Forti,Agenzie di trasporto,,,",",,,298,page_298_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Consorzio Italiano,Piazza Umberto I,San Luca, Calle Goldoni,,,", | Manufatti C.I.M.",,,301,page_301_semantic.csv,industria,,,,San Luca,False,"Nominatim failed: query=Piazza Umberto I, Venezia, Italy | type=square class=place",False,no_civic_number,inside_venice,"Piazza Umberto I, Venezia, Italy",False,,,nominatim_failed,
Canovi Newton,S. Rocco 3070,Torba,Tipografie,,,"stoffe ecc.,",,,302,page_302_semantic.csv,industria,,,,,False,"Nominatim failed: query=Sottoportego di San Rocco, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Sottoportego di San Rocco, Venezia, Italy",False,,,nominatim_failed,
"SAN GIORGIO Società Ind. per Az. Genova, Sestri","Corso del Popolo, 1",Padova,Trasformatori,,,"Agenzia di Padova: Ditta Michele Trapletti, Tel. 24-587, Trasformatori di qualsiasi tipo e potenza.",,,303,page_303_semantic.csv,industria,,,SAN POLO,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
duse,"Via XXII Marzo, 2288",VENEZIA,Trasporti fluviali,,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,,,303,page_303_semantic.csv,industria,,,,,False,"Nominatim failed: query=Via XXII Marzo, Venezia, Italy | type=residential class=highway",False,no_civic_number,inside_venice,"Via XXII Marzo, Venezia, Italy",False,,,nominatim_failed,
,"Via Nizza, 2",PADOVA,TRASPORTI FLUVIALI E LAGUNARI,,,Filiale,,,304,page_304_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Docks Cotoni,Calle della Fava 5589,Venezia,Trasporti marittimi con motanavi e motovelieri,,,", Sbarchi,  Imbarchi,  Spedizioni,  Assistenze e Controlli Autotrasporto,  Immagazzinamenti,  Agenzia Marittima",,,305,page_305_semantic.csv,industria,,,,,False,"Nominatim failed: query=Calle della Fava, Venezia, Italy | type=nan class=nan",False,no_civic_number,inside_venice,"Calle della Fava, Venezia, Italy",False,,,nominatim_failed,
Sartori Angela,5,Alberoni,Trattorie,,,Torroni,,,309,page_309_semantic.csv,industria,,,,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Menegazzi Antonia,5,Castello,Trattorie,,,Torroni,,,309,page_309_semantic.csv,industria,,,CASTELLO,,False,"Nominatim failed: query=Castello, Venezia, Italy | type=neighbourhood class=place",False,no_civic_number,inside_venice,"Castello, Venezia, Italy",False,,,nominatim_failed,
Meu Giuseppe,5,Cann.,Trattorie,,,Torroni,,,309,page_309_semantic.csv,industria,,,CANNAREGIO,,False,"Nominatim failed: query=Cannaregio, Venezia, Italy | type=neighbourhood class=place",False,no_civic_number,inside_venice,"Cannaregio, Venezia, Italy",False,,,nominatim_failed,
Michelotto Pietro,5,S. Marco,Trattorie,,,Torroni,,,309,page_309_semantic.csv,industria,,,SAN MARCO,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
Mion Eugenio,5,Dorsoduro,Trattorie,,,Torroni,,,309,page_309_semantic.csv,industria,,,DORSODURO,,False,Nominatim failed: query=None | type=nan class=nan,False,no_civic_number,inside_venice,,False,,,nominatim_failed,
