Name,Address,Location,section,Role,page_num,nom_classification,is_provincia,provincia_town,geocoding_tier,match_confidence,match_note,nominatim_query,nominatim_flagged,matched_lat,matched_lon
Scarpa Clorinda,Duomo 9,Venezia,COMMERCIO E INDUSTRIA,Frutta e verdura (dettaglio),511,outside_venice,True,venezia,5,nominatim_provincia,"Nominatim provincia: Duomo 9, Venezia, Italy | type=bank class=amenity","Duomo 9, Venezia, Italy",False,46.0623042,13.2363869
Signorettto Francesca,Sottomarinia 40,Venezia,COMMERCIO E INDUSTRIA,Frutta e verdura (dettaglio),511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 40, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 40, Chioggia, Italy",True,45.2148983,12.2938879
Vartolo Jolanda,S. Giacomo 89,Venezia,COMMERCIO E INDUSTRIA,Frutta e verdura (dettaglio),511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 89, Venezia, Italy | type=isolated_dwelling class=place | FLAGGED","S. Giacomo 89, Venezia, Italy",True,45.771052,12.8585022
Vianello Rosalia,S. Andrea 768,Venezia,COMMERCIO E INDUSTRIA,Frutta e verdura (dettaglio),511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 768, Venezia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 768, Venezia, Italy",True,45.2213194,12.2799813
Vianesi Erriber,S. Sottomarina 358,Venezia,COMMERCIO E INDUSTRIA,Frutta e verdura (dettaglio),511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 358, Venezia, Italy | type=suburb class=place | FLAGGED","Sottomarina 358, Venezia, Italy",True,45.2148983,12.2938879
Voltolina Angela,S. Andrea 689,Venezia,COMMERCIO E INDUSTRIA,Frutta e verdura (dettaglio),511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 689, Venezia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 689, Venezia, Italy",True,45.2213194,12.2799813
Zen Solidea,S. Giacomo 21,Venezia,COMMERCIO E INDUSTRIA,Frutta e verdura (dettaglio),511,outside_venice,True,venezia,5,nominatim_provincia,"Nominatim provincia: S. Giacomo 21, Venezia, Italy | type=house class=place","S. Giacomo 21, Venezia, Italy",False,45.7732257,12.8569593
Boscolo Giobitta ildvolr,Sottomarina 825,Venezia,COMMERCIO E INDUSTRIA,"Frutta e verdura (grossisti, importatori ed esportatori di frutta e verdura)",511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 825, Italy | type=suburb class=place | FLAGGED","Sottomarina 825, Italy",True,45.2148983,12.2938879
Crosara Francesco,Duomo 221,Venezia,COMMERCIO E INDUSTRIA,"Frutta e verdura (grossisti, importatori ed esportatori di frutta e verdura)",511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 221, Venezia, Italy | type=residential class=highway | FLAGGED","Duomo 221, Venezia, Italy",True,45.2174243,12.2762494
Penzo Luigi,Duomo 380,Venezia,COMMERCIO E INDUSTRIA,"Frutta e verdura (grossisti, importatori ed esportatori di frutta e verdura)",511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 380, Venezia, Italy | type=pedestrian class=highway | FLAGGED","Duomo 380, Venezia, Italy",True,45.2171542,12.2774706
Via XXII Marzo, 2288,Venezia,UFFICI PUBBLICI,"OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE, OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE",511,outside_venice,True,venezia,5f,nominatim_provincia_flagged,"Nominatim provincia: Via XXII Marzo 2288, Venezia, Italy | type=residential class=highway | FLAGGED","Via XXII Marzo 2288, Venezia, Italy",True,45.4677954,9.2147378
Gianatteri Agostino,Calle Manfredi,Chioggia,PROFESSIONISTI,Gabinetti dentistici (Odontotecnici),512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Calle Manfredi, Chioggia, Italy | type=residential class=highway | FLAGGED","Calle Manfredi, Chioggia, Italy",True,45.219547,12.2781957
Baldo Angela,S. Andrea 24,Chioggia,COMMERCIO E INDUSTRIA,Gelaterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 24, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 24, Chioggia, Italy",True,45.2213194,12.2799813
Signoretto Duilio,Duomo 363,Chioggia,COMMERCIO E INDUSTRIA,Gelaterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 363, Chioggia, Italy | type=living_street class=highway | FLAGGED","Duomo 363, Chioggia, Italy",True,45.2175174,12.2766967
Addizon Gino,Calle S. Giacomo,Chioggia,COMMERCIO E INDUSTRIA,Gelaterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Calle S. Giacomo, Chioggia, Italy | type=tertiary class=highway | FLAGGED","Calle S. Giacomo, Chioggia, Italy",True,45.2188658,12.2793924
Bellomo Primo,S. Andrea 803,Chioggia,COMMERCIO E INDUSTRIA,Laterizi (fabbriche e magazzini),512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 803, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 803, Chioggia, Italy",True,45.2213194,12.2799813
Baldin Maria,S. Giacomo 641,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 641, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 641, Chioggia, Italy",True,45.2188658,12.2793924
Bonaldo Valentino,S. Giacomo 381,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 381, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 381, Chioggia, Italy",True,45.2175639,12.2840477
Borsoi Gino Mezzopont,Sottomarina 1072,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 1072, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 1072, Chioggia, Italy",True,45.2148983,12.2938879
Boscolo Maria Augustin,Sottomarina 788,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 788, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 788, Chioggia, Italy",True,45.2148983,12.2938879
Danielìa Luisa,Sottomarina 1151,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 1151, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 1151, Chioggia, Italy",True,45.2148983,12.2938879
Mainardi Luigia,Duomo 117,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 117, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Duomo 117, Chioggia, Italy",True,45.2171542,12.2774706
Pagan Umberta,S. Giacomo 823,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 823, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 823, Chioggia, Italy",True,45.2188658,12.2793924
Raimondi Michele,S. Giacomo 884,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 884, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 884, Chioggia, Italy",True,45.2188658,12.2793924
Sanavio Augusto,S. Andrea 1500,Chioggia,COMMERCIO E INDUSTRIA,Latterie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 1500, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 1500, Chioggia, Italy",True,45.2213194,12.2799813
Zenaron Giovanni,S. Andrea 74,Chioggia,COMMERCIO E INDUSTRIA,Legname,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 74, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 74, Chioggia, Italy",True,45.2213194,12.2799813
Rossetti Buldin Giuseppe,S. Andrea 782,Chioggia,COMMERCIO E INDUSTRIA,Legname,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 782, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 782, Chioggia, Italy",True,45.2213194,12.2799813
Ciaviro Marcello,Corso del Popolo 111,Chioggia,COMMERCIO E INDUSTRIA,Lubrificanti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Corso del Popolo 111, Chioggia, Italy | type=tertiary class=highway | FLAGGED","Corso del Popolo 111, Chioggia, Italy",True,45.2163477,12.2775039
Scarpa Bruno,Stradale Ponte Caneva 685,Chioggia,COMMERCIO E INDUSTRIA,Lubrificanti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Stradale Ponte Caneva 685, Chioggia, Italy | type=residential class=highway | FLAGGED","Stradale Ponte Caneva 685, Chioggia, Italy",True,45.2219527,12.2802204
Bachin Aldo,S. Giacomo 1208,Chioggia,COMMERCIO E INDUSTRIA,Macchine per Cucire,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 1208, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 1208, Chioggia, Italy",True,45.2188658,12.2793924
Casson Comelia,Sottomarina 680,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 680, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 680, Chioggia, Italy",True,45.2148983,12.2938879
Donin Pietro,S. Giacomo (88),Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 88, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 88, Chioggia, Italy",True,45.2188658,12.2793924
Nardò Cleto,S. Andrea 1178,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 1178, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 1178, Chioggia, Italy",True,45.2213194,12.2799813
Pagan Duilda,S. Andrea 649,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 649, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 649, Chioggia, Italy",True,45.2213194,12.2799813
Vianello Erriu,Duomo 741,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 741, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Duomo 741, Chioggia, Italy",True,45.2171542,12.2774706
Vianello Gino,S. Giacomo 1414,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 1414, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 1414, Chioggia, Italy",True,45.2188658,12.2793924
Bacci Elvira,S. Giacomo 706,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 706, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 706, Chioggia, Italy",True,45.2185946,12.2803852
Casson Cornelio,Via Felice Cavallotti,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Via Felice Cavallotti, Chioggia, Italy | type=residential class=highway | FLAGGED","Via Felice Cavallotti, Chioggia, Italy",True,45.2203601,12.2780776
Ferdinandi Turridiu,Riva Vena,Chioggia,COMMERCIO E INDUSTRIA,Macellerie,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Riva Vena, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Riva Vena, Chioggia, Italy",True,45.2179168,12.2789381
Ballarìn Mario,Riva Vena,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Riva Vena, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Riva Vena, Chioggia, Italy",True,45.2179168,12.2789381
Bellem Amelia,S. Giacomo 603,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 603, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 603, Chioggia, Italy",True,45.2189689,12.2789905
Benassì Angela,Sottomarina 1485,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 1485, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 1485, Chioggia, Italy",True,45.2148983,12.2938879
Boscolo Ida Marchio,Sottomarina 370,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 370, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 370, Chioggia, Italy",True,45.2148983,12.2938879
Boscolo Ricorcìdina,Sottomarina 531,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 531, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 531, Chioggia, Italy",True,45.2148983,12.2938879
Buliò Francescj,S. Giacomo 78,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 78, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 78, Chioggia, Italy",True,45.2188658,12.2793924
Chiereghin Gastone,S. Giacomo 349,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 349, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 349, Chioggia, Italy",True,45.2188658,12.2793924
Chiereghin Gemma,Duomo 650,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 650, Chioggia, Italy | type=living_street class=highway | FLAGGED","Duomo 650, Chioggia, Italy",True,45.2175174,12.2766967
Padovan Emilia,S. Giacomo 1076,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 1076, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 1076, Chioggia, Italy",True,45.2189689,12.2789905
Sifiso Guido,S. Andrea 48,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 48, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 48, Chioggia, Italy",True,45.2213194,12.2799813
Sùino Francesco,S. Andrea 613,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 613, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 613, Chioggia, Italy",True,45.2213194,12.2799813
Tesserìn Flaminia,S. Giacomo 780,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 780, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 780, Chioggia, Italy",True,45.2188658,12.2793924
Zenmaro Antonio,Duomo 684,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 684, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Duomo 684, Chioggia, Italy",True,45.2171542,12.2774706
Zenmaro Diomo,S. Andrea 111,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 111, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 111, Chioggia, Italy",True,45.2213194,12.2799813
Zenmaro Ernestò,S. Andrea 649,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 649, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 649, Chioggia, Italy",True,45.2213194,12.2799813
Zenmaro Sahüe,Sottomarina 827,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 827, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 827, Chioggia, Italy",True,45.2148983,12.2938879
Boscolo Ernia Bigio,Sottomarina 875,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 875, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 875, Chioggia, Italy",True,45.2148983,12.2938879
Gorìn Bonifacio,S. Andrea 1372,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 1372, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 1372, Chioggia, Italy",True,45.2213194,12.2799813
Venirutti Vittorio,S. Andrea 188,Chioggia,COMMERCIO E INDUSTRIA,Merceńe e profumi e fatti,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 188, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 188, Chioggia, Italy",True,45.2213194,12.2799813
Venèiacci Antonio,Fondamenta Canal Lombardo,Chioggia,COMMERCIO E INDUSTRIA,Mediatori Marittimi,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Fondamenta Canal Lombardo, Chioggia, Italy | type=living_street class=highway | FLAGGED","Fondamenta Canal Lombardo, Chioggia, Italy",True,45.2216537,12.2776836
Pagan Manlio,Fondamenta Canal Lombardo,Chioggia,COMMERCIO E INDUSTRIA,Mediatori Marittimi,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Fondamenta Canal Lombardo, Chioggia, Italy | type=living_street class=highway | FLAGGED","Fondamenta Canal Lombardo, Chioggia, Italy",True,45.2216537,12.2776836
Ossélladore Idè,Calle Carrara,Chioggia,COMMERCIO E INDUSTRIA,Merlettaì,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Calle Carrara, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Calle Carrara, Chioggia, Italy",True,45.221618,12.2790435
Crosara Gino,S. Giacomo 591,Chioggia,COMMERCIO E INDUSTRIA,Mobili,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 591, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 591, Chioggia, Italy",True,45.2188658,12.2793924
Vianello Federico,Duomo 971,Chioggia,COMMERCIO E INDUSTRIA,Mobili,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 971, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Duomo 971, Chioggia, Italy",True,45.2171542,12.2774706
Cliviro Marcello,Corso del Popolo 111,Chioggia,COMMERCIO E INDUSTRIA,Motori,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Corso del Popolo 111, Chioggia, Italy | type=tertiary class=highway | FLAGGED","Corso del Popolo 111, Chioggia, Italy",True,45.2163477,12.2775039
Scarpa Bruno,Stradale Ponte Caneva 635,Chioggia,COMMERCIO E INDUSTRIA,Motori,512,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Stradale Ponte Caneva 635, Chioggia, Italy | type=residential class=highway | FLAGGED","Stradale Ponte Caneva 635, Chioggia, Italy",True,45.2219527,12.2802204
Nundalini Germano,Duomo 192,Chioggia,COMMERCIO E INDUSTRIA,Officine meccaniche,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 192, Chioggia, Italy | type=living_street class=highway | FLAGGED","Duomo 192, Chioggia, Italy",True,45.2175174,12.2766967
Callegaro Roberto,Via Orti 122,Chioggia,COMMERCIO E INDUSTRIA,Officine meccaniche,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Via Orti 122, Chioggia, Italy | type=secondary class=highway | FLAGGED","Via Orti 122, Chioggia, Italy",True,45.1836879,12.2552141
Vianelli Vincenzo,Duomo 31,Chioggia,COMMERCIO E INDUSTRIA,Officine meccaniche,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 31, Chioggia, Italy | type=living_street class=highway | FLAGGED","Duomo 31, Chioggia, Italy",True,45.2175174,12.2766967
Callegaro Ettore,Ridotto Madonna 124,Chioggia,COMMERCIO E INDUSTRIA,Officine meccaniche,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Ridotto Madonna 124, Chioggia, Italy | type=residential class=highway | FLAGGED","Ridotto Madonna 124, Chioggia, Italy",True,45.1971048,12.2785545
Bernardinello Erminio,Calle Filippini,Chioggia,COMMERCIO E INDUSTRIA,Canal S. Domenico,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Calle Filippini, Chioggia, Italy | type=residential class=highway | FLAGGED","Calle Filippini, Chioggia, Italy",True,45.2193417,12.2807039
De Gobbi Gildo,Calle S. Giacomo,Chioggia,COMMERCIO E INDUSTRIA,Canal S. Domenico,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Calle S. Giacomo, Chioggia, Italy | type=tertiary class=highway | FLAGGED","Calle S. Giacomo, Chioggia, Italy",True,45.2188658,12.2793924
Barbieri Edoardo,Sottomarina 96,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Sottomarina 96, Chioggia, Italy | type=suburb class=place | FLAGGED","Sottomarina 96, Chioggia, Italy",True,45.2148983,12.2938879
Zennaro Dino e Pagan soci,Fondamenta Canal Lombardo,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Fondamenta Canal Lombardo, Chioggia, Italy | type=living_street class=highway | FLAGGED","Fondamenta Canal Lombardo, Chioggia, Italy",True,45.2216537,12.2776836
Zennaro Dino,S. Andrea 298,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 298, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 298, Chioggia, Italy",True,45.2213194,12.2799813
Pagan Giurmino,Duomo 69,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 69, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Duomo 69, Chioggia, Italy",True,45.2171542,12.2774706
Luigi, Duomo 69,Chioggia,COMMERCIO E INDUSTRIA,"Ossa di seppia, De Grandi",513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 69, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","Duomo 69, Chioggia, Italy",True,45.2171542,12.2774706
Tiozzo Fausto,S. Giacomo 141,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 141, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 141, Chioggia, Italy",True,45.2188658,12.2793924
Tiozzo Simeon,S. Giacomo 352,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 352, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 352, Chioggia, Italy",True,45.2188658,12.2793924
Bullo Carlo,S. Andrea 690,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Andrea 690, Chioggia, Italy | type=pedestrian class=highway | FLAGGED","S. Andrea 690, Chioggia, Italy",True,45.2213194,12.2799813
Belluco Erminio,Duomo 557,Chioggia,COMMERCIO E INDUSTRIA,Ossa di seppia,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 557, Chioggia, Italy | type=living_street class=highway | FLAGGED","Duomo 557, Chioggia, Italy",True,45.2175174,12.2766967
Cavagnin Norma,Duomo 156,Chioggia,COMMERCIO E INDUSTRIA,Oreficerie e Orologerie,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: Duomo 156, Chioggia, Italy | type=living_street class=highway | FLAGGED","Duomo 156, Chioggia, Italy",True,45.2175174,12.2766967
Pagan Fernanda,S. Giacomo 167,Chioggia,COMMERCIO E INDUSTRIA,Oreficerie e Orologerie,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 167, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 167, Chioggia, Italy",True,45.2188658,12.2793924
Zennaro Adelina,S. Giacomo 76,Chioggia,COMMERCIO E INDUSTRIA,Oreficerie e Orologerie,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 76, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 76, Chioggia, Italy",True,45.2188658,12.2793924
Penzo Menotti,S. Giacomo 366,Chioggia,COMMERCIO E INDUSTRIA,Oreficerie e Orologerie,513,outside_venice,True,chioggia,5f,nominatim_provincia_flagged,"Nominatim provincia: S. Giacomo 366, Chioggia, Italy | type=tertiary class=highway | FLAGGED","S. Giacomo 366, Chioggia, Italy",True,45.2185946,12.2803852
